Date,VSTOXX
2018-10-31,20.3038
2018-11-01,18.995
2018-11-02,18.848
2018-11-05,18.3296
2018-11-06,18.1091
2018-11-07,16.4264
2018-11-08,15.881
2018-11-09,16.3773
2018-11-12,17.8587
2018-11-13,17.029
2018-11-14,18.4549
2018-11-15,20.1522
2018-11-16,18.0762
2018-11-19,18.032
2018-11-20,19.9622
2018-11-21,18.2397
2018-11-23,18.9738
2018-11-26,18.4228
2018-11-27,18.479
2018-11-28,18.5952
2018-11-29,18.61
2018-11-30,18.4935
2018-12-03,16.9152
2018-12-04,17.2085
2018-12-06,24.6155
2018-12-07,21.6688
2018-12-10,23.6592
2018-12-11,21.0925
2018-12-12,19.7254
2018-12-13,19.1773
2018-12-14,19.1643
2018-12-17,19.8187
2018-12-18,20.0366
2018-12-19,19.6024
2018-12-20,20.733
2018-12-21,20.3984
2018-12-24,
2018-12-26,
2018-12-27,25.6882
2018-12-28,23.8643
2018-12-31,
2019-01-02,23.3924
2019-01-03,22.9978
2019-01-04,20.4827
2019-01-07,20.151
2019-01-08,19.4803
2019-01-09,18.997
2019-01-10,18.6879
2019-01-11,17.4182
2019-01-14,17.8987
2019-01-15,16.9334
2019-01-16,15.7177
2019-01-17,15.4064
2019-01-18,14.28
2019-01-22,15.9971
2019-01-23,16.4792
2019-01-24,15.5603
2019-01-25,14.7823
2019-01-28,16.1551
2019-01-29,16.0456
2019-01-30,16.0154
2019-01-31,15.1126
2019-02-01,13.9879
2019-02-04,14.2075
2019-02-05,13.5808
2019-02-06,13.616
2019-02-07,16.1706
2019-02-08,16.3132
2019-02-11,15.2186
2019-02-12,14.2814
2019-02-13,13.9695
2019-02-14,15.757
2019-02-15,14.2944
2019-02-19,14.6143
2019-02-20,14.2742
2019-02-21,14.3444
2019-02-22,13.9767
2019-02-25,13.8464
2019-02-26,13.8942
2019-02-27,14.3497
2019-02-28,13.5876
2019-03-01,13.3709
2019-03-04,13.6499
2019-03-05,13.5075
2019-03-06,13.4409
2019-03-07,13.8671
2019-03-08,14.411
2019-03-11,14.1546
2019-03-12,13.8356
2019-03-13,13.9503
2019-03-14,13.6478
2019-03-15,12.9242
2019-03-18,13.2122
2019-03-19,13.0007
2019-03-20,14.4778
2019-03-21,15.6876
2019-03-22,17.6785
2019-03-25,17.3356
2019-03-26,15.8457
2019-03-27,16.3337
2019-03-28,16.6715
2019-03-29,15.2748
2019-04-01,14.7903
2019-04-02,14.7848
2019-04-03,14.1923
2019-04-04,14.2468
2019-04-05,13.552
2019-04-08,14.603
2019-04-09,14.5187
2019-04-10,14.281
2019-04-11,12.595
2019-04-12,11.877
2019-04-15,11.4864
2019-04-16,11.3012
2019-04-17,11.2672
2019-04-18,11.0066
2019-04-22,11.0066
2019-04-23,12.204
2019-04-24,12.5447
2019-04-25,12.9572
2019-04-26,12.6034
2019-04-29,13.0278
2019-04-30,13.2624
2019-05-01,
2019-05-02,14.3357
2019-05-03,13.3808
2019-05-06,15.7375
2019-05-07,18.0429
2019-05-08,17.6428
2019-05-09,20.0378
2019-05-10,18.5073
2019-05-13,19.4264
2019-05-14,17.5609
2019-05-15,16.7467
2019-05-16,15.0605
2019-05-17,14.9769
2019-05-20,17.3812
2019-05-21,15.8302
2019-05-22,15.4494
2019-05-23,17.637
2019-05-24,16.7146
2019-05-28,16.1658
2019-05-29,17.7806
2019-05-30,16.7607
2019-05-31,17.4218
2019-06-03,17.2417
2019-06-04,16.42
2019-06-05,16.1034
2019-06-06,15.6299
2019-06-07,14.9085
2019-06-10,14.8913
2019-06-11,14.796
2019-06-12,14.945
2019-06-13,14.3656
2019-06-14,14.3629
2019-06-17,14.0293
2019-06-18,13.2695
2019-06-19,13.6604
2019-06-20,13.3474
2019-06-21,13.3894
2019-06-24,13.9669
2019-06-25,13.9815
2019-06-26,14.0634
2019-06-27,14.1174
2019-06-28,13.7342
2019-07-01,12.383
2019-07-02,11.8371
2019-07-03,11.7045
2019-07-05,12.4185
2019-07-08,12.616
2019-07-09,12.7504
2019-07-10,12.8191
2019-07-11,12.4747
2019-07-12,12.3888
2019-07-15,12.6064
2019-07-16,12.1592
2019-07-17,12.6034
2019-07-18,13.332
2019-07-19,13.6973
2019-07-22,13.5495
2019-07-23,12.7137
2019-07-24,13.1227
2019-07-25,13.2666
2019-07-26,12.669
2019-07-29,12.6386
2019-07-30,14.4662
2019-07-31,14.3909
2019-08-01,13.7348
2019-08-02,18.3481
2019-08-05,21.0618
2019-08-06,21.3783
2019-08-07,21.039
2019-08-08,18.0037
2019-08-09,18.9533
2019-08-12,19.2544
2019-08-13,18.6224
2019-08-14,22.0616
2019-08-15,22.5419
2019-08-16,20.3841
2019-08-19,18.2556
2019-08-20,18.4289
2019-08-21,16.7721
2019-08-22,18.2332
2019-08-23,20.1473
2019-08-26,20.2502
2019-08-27,19.4399
2019-08-28,19.3267
2019-08-29,17.601
2019-08-30,17.6681
2019-09-03,18.2403
2019-09-04,16.5794
2019-09-05,15.5052
2019-09-06,14.6313
2019-09-09,14.9418
2019-09-10,15.2574
2019-09-11,15.4354
2019-09-12,14.4138
2019-09-13,13.7364
2019-09-16,15.2467
2019-09-17,15.5502
2019-09-18,15.2097
2019-09-19,14.501
2019-09-20,13.9744
2019-09-23,15.5783
2019-09-24,15.9723
2019-09-25,17.2313
2019-09-26,16.587
2019-09-27,15.8826
2019-09-30,15.8282
2019-10-01,17.26
2019-10-02,21.0071
2019-10-03,20.5011
2019-10-04,18.5245
2019-10-07,17.856
2019-10-08,19.2294
2019-10-09,18.3918
2019-10-10,17.418
2019-10-11,15.8911
2019-10-14,15.9171
2019-10-15,14.4716
2019-10-16,14.76
2019-10-17,14.9276
2019-10-18,15.3746
2019-10-21,14.7438
2019-10-22,14.1743
2019-10-23,13.4557
2019-10-24,13.0918
2019-10-25,12.8208
2019-10-28,13.2006
2019-10-29,13.7262
2019-10-30,13.7963
2019-10-31,13.7919
2019-11-01,12.8444
2019-11-04,12.9047
2019-11-05,12.9226
2019-11-06,12.9335
2019-11-07,12.7542
2019-11-08,12.8514
2019-11-11,13.0887
2019-11-12,12.6338
2019-11-13,12.7955
2019-11-14,12.4735
2019-11-15,11.537
2019-11-18,12.0372
2019-11-19,12.3699
2019-11-20,12.7274
2019-11-21,13.1317
2019-11-22,13.0888
2019-11-25,12.3837
2019-11-26,12.0954
2019-11-27,12.2032
2019-11-29,13.174
2019-12-02,15.8889
2019-12-03,16.9096
2019-12-04,15.2237
2019-12-05,15.3707
2019-12-06,14.1327
2019-12-09,14.9246
2019-12-10,15.022
2019-12-11,15.2345
2019-12-12,14.6631
2019-12-13,13.1174
2019-12-16,11.644
2019-12-17,12.1489
2019-12-18,11.8244
2019-12-19,12.1761
2019-12-20,11.0774
2019-12-23,11.6482
2019-12-24,
2019-12-26,
2019-12-27,12.0913
2019-12-30,13.9548
2019-12-31,
2020-01-02,12.6736
2020-01-03,13.9588
2020-01-06,15.1404
2020-01-07,14.2117
2020-01-08,14.0401
2020-01-09,13.0363
2020-01-10,12.3886
2020-01-13,12.7138
2020-01-14,12.4099
2020-01-15,12.0408
2020-01-16,11.0223
2020-01-17,10.6899
2020-01-21,11.8141
2020-01-22,12.2389
2020-01-23,13.164
2020-01-24,12.6665
2020-01-27,17.1711
2020-01-28,15.1979
2020-01-29,14.4199
2020-01-30,16.4174
2020-01-31,17.1542
2020-02-03,16.2837
2020-02-04,14.4971
2020-02-05,13.6052
2020-02-06,12.9889
2020-02-07,13.3241
2020-02-10,13.7034
2020-02-11,12.9201
2020-02-12,12.4526
2020-02-13,13.2476
2020-02-14,13.0625
2020-02-18,13.8431
2020-02-19,12.8829
2020-02-20,14.09
2020-02-21,15.7536
2020-02-24,22.6584
2020-02-25,27.4449
2020-02-26,24.5403
2020-02-27,34.6989
2020-02-28,42.2369
2020-03-02,36.1186
2020-03-03,33.4532
2020-03-04,29.7565
2020-03-05,33.1404
2020-03-06,43.0212
2020-03-09,54.0993
2020-03-10,53.8031
2020-03-11,53.7615
2020-03-12,71.5196
2020-03-13,74.3321
2020-03-16,85.6206
2020-03-17,77.2625
2020-03-18,84.7969
2020-03-19,78.3461
2020-03-20,68.2146
2020-03-23,64.4283
2020-03-24,52.5304
2020-03-25,57.1305
2020-03-26,54.3148
2020-03-27,60.9948
2020-03-30,55.6324
2020-03-31,48.5926
2020-04-01,51.1408
2020-04-02,49.9156
2020-04-03,45.8806
2020-04-06,43.0301
2020-04-07,46.2871
2020-04-08,45.2972
2020-04-09,44.7106
2020-04-13,44.7106
2020-04-14,40.4768
2020-04-15,44.9575
2020-04-16,43.2623
2020-04-17,41.201
2020-04-20,
2020-04-21,48.2215
2020-04-22,43.9569
2020-04-23,40.3534
2020-04-24,40.1744
2020-04-27,34.7193
2020-04-28,33.012
2020-04-29,30.7205
2020-04-30,33.9105
2020-05-01,
2020-05-04,38.322
2020-05-05,34.5055
2020-05-06,34.8075
2020-05-07,32.4312
2020-05-08,29.6643
2020-05-11,
2020-05-12,27.6697
2020-05-13,33.4196
2020-05-14,36.3219
2020-05-15,34.4706
2020-05-18,29.0582
2020-05-19,30.1699
2020-05-20,29.1093
2020-05-21,32.315
2020-05-22,31.4161
2020-05-26,28.0385
2020-05-27,29.3988
2020-05-28,29.0063
2020-05-29,31.1263
2020-06-01,
2020-06-02,30.678
2020-06-03,29.6082
2020-06-04,27.6617
2020-06-05,27.8909
2020-06-08,28.1197
2020-06-09,29.7453
2020-06-10,30.0524
2020-06-11,36.0215
2020-06-12,41.4116
2020-06-15,38.4135
2020-06-16,36.0977
2020-06-17,35.3603
2020-06-18,35.0461
2020-06-19,32.2142
2020-06-22,33.781
2020-06-23,31.3419
2020-06-24,36.8071
2020-06-25,34.6839
2020-06-26,35.1735
2020-06-29,34.4922
2020-06-30,31.7179
2020-07-01,30.1305
2020-07-02,
2020-07-06,27.6015
2020-07-07,27.9345
2020-07-08,29.5725
2020-07-09,30.4505
2020-07-10,28.4276
2020-07-13,27.1352
2020-07-14,28.9278
2020-07-15,27.5724
2020-07-16,26.8067
2020-07-17,25.5762
2020-07-20,24.2112
2020-07-21,23.4879
2020-07-22,24.2123
2020-07-23,23.3144
2020-07-24,25.5773
2020-07-27,25.238
2020-07-28,24.3987
2020-07-29,24.2316
2020-07-30,28.024
2020-07-31,26.6625
2020-08-03,25.7571
2020-08-04,25.087
2020-08-05,23.9421
2020-08-06,24.9371
2020-08-07,24.1977
2020-08-10,24.1127
2020-08-11,23.3863
2020-08-12,22.4674
2020-08-13,22.691
2020-08-14,23.8671
2020-08-17,22.7835
2020-08-18,23.269
2020-08-19,21.9882
2020-08-20,24.0354
2020-08-21,24.3375
2020-08-24,23.1101
2020-08-25,23.3594
2020-08-26,22.0013
2020-08-27,23.5584
2020-08-28,25.1579
2020-08-31,26.7213
2020-09-01,27.1192
2020-09-02,26.6145
2020-09-03,29.0121
2020-09-04,31.7117
2020-09-08,28.4501
2020-09-09,25.8888
2020-09-10,25.0052
2020-09-11,23.7249
2020-09-14,22.5682
2020-09-15,22.1155
2020-09-16,21.9927
2020-09-17,22.5468
2020-09-18,22.6496
2020-09-21,29.8809
2020-09-22,28.1097
2020-09-23,27.1669
2020-09-24,28.3437
2020-09-25,27.8075
2020-09-28,26.8241
2020-09-29,26.9026
2020-09-30,26.0598
2020-10-01,26.5374
2020-10-02,26.8168
2020-10-05,26.2763
2020-10-06,25.2128
2020-10-07,24.9744
2020-10-08,23.98
2020-10-09,22.2369
2020-10-12,22.2531
2020-10-13,22.9397
2020-10-14,23.2425
2020-10-15,26.8422
2020-10-16,25.3165
2020-10-19,26.6186
2020-10-20,27.6293
2020-10-21,29.4488
2020-10-22,28.9879
2020-10-23,28.157
2020-10-26,31.7557
2020-10-27,32.7397
2020-10-28,38.2587
2020-10-29,37.5504
2020-10-30,35.3472
2020-11-02,35.233
2020-11-03,32.763
2020-11-04,28.0023
2020-11-05,26.3725
2020-11-06,25.6153
2020-11-09,23.8631
2020-11-10,25.0803
2020-11-11,23.1256
2020-11-12,23.3023
2020-11-13,23.1431
2020-11-16,22.3849
2020-11-17,22.2529
2020-11-18,20.9029
2020-11-19,21.9714
2020-11-20,21.4393
2020-11-23,22.4894
2020-11-24,21.3674
2020-11-25,20.7778
2020-11-27,20.0788
2020-11-30,22.9149
2020-12-01,21.3014
2020-12-02,21.694
2020-12-03,21.3172
2020-12-04,20.8186
2020-12-07,21.4355
2020-12-08,20.5353
2020-12-09,20.0186
2020-12-10,20.6617
2020-12-11,23.6144
2020-12-14,22.521
2020-12-15,21.7301
2020-12-16,21.1372
2020-12-17,20.5099
2020-12-18,21.6252
2020-12-21,27.2641
2020-12-22,25.2067
2020-12-23,23.1531
2020-12-24,
2020-12-28,21.7054
2020-12-29,22.3828
2020-12-30,23.369
2020-12-31,
2021-01-04,24.8416
2021-01-05,25.1986
2021-01-06,21.4423
2021-01-07,21.0154
2021-01-08,20.5276
2021-01-11,21.9797
2021-01-12,21.9516
2021-01-13,21.0937
2021-01-14,19.6932
2021-01-15,22.4344
2021-01-19,21.749
2021-01-20,20.2772
2021-01-21,19.9362
2021-01-22,21.317
2021-01-25,26.0059
2021-01-26,23.0994
2021-01-27,26.7698
2021-01-28,25.9287
2021-01-29,29.0082
2021-02-01,27.3261
2021-02-02,24.0219
2021-02-03,22.7195
2021-02-04,21.3727
2021-02-05,20.6436
2021-02-08,20.4375
2021-02-09,21.1232
2021-02-10,22.4678
2021-02-11,21.2082
2021-02-12,20.0616
2021-02-16,20.9294
2021-02-17,21.829
2021-02-18,22.5234
2021-02-19,20.4844
2021-02-22,21.6934
2021-02-23,23.1325
2021-02-24,21.4258
2021-02-25,22.0962
2021-02-26,26.8632
2021-03-01,22.1594
2021-03-02,21.8134
2021-03-03,21.6956
2021-03-04,22.0916
2021-03-05,25.0782
2021-03-08,20.8952
2021-03-09,20.2608
2021-03-10,19.6671
2021-03-11,18.8846
2021-03-12,18.7087
2021-03-15,18.6234
2021-03-16,17.5488
2021-03-17,17.5706
2021-03-18,17.4622
2021-03-19,18.395
2021-03-22,17.6826
2021-03-23,17.5964
2021-03-24,17.7712
2021-03-25,18.8836
2021-03-26,17.112
2021-03-29,18.348
2021-03-30,18.4722
2021-03-31,17.9742
2021-04-01,16.8956
2021-04-05,16.8956
2021-04-06,17.1057
2021-04-07,16.6645
2021-04-08,16.1602
2021-04-09,16.1768
2021-04-12,17.0514
2021-04-13,16.3086
2021-04-14,16.1903
2021-04-15,15.7081
2021-04-16,16.1131
2021-04-19,17.2101
2021-04-20,21.0797
2021-04-21,19.2813
2021-04-22,17.7562
2021-04-23,18.1883
2021-04-26,18.2841
2021-04-27,19.2123
2021-04-28,18.377
2021-04-29,18.8768
2021-04-30,20.6309
2021-05-03,19.9314
2021-05-04,22.8185
2021-05-05,19.9042
2021-05-06,20.3775
2021-05-07,18.3838
2021-05-10,18.5019
2021-05-11,22.5573
2021-05-12,23.9387
2021-05-13,23.3498
2021-05-14,19.5457
2021-05-17,21.8052
2021-05-18,21.3082
2021-05-19,24.4802
2021-05-20,22.1023
2021-05-21,20.3521
2021-05-24,19.2364
2021-05-25,19.0816
2021-05-26,18.2823
2021-05-27,17.8227
2021-05-28,17.1662
2021-06-01,18.7726
2021-06-02,17.8481
2021-06-03,18.2446
2021-06-04,17.376
2021-06-07,17.711
2021-06-08,17.7247
2021-06-09,17.2322
2021-06-10,16.6565
2021-06-11,15.1511
2021-06-14,16.0495
2021-06-15,16.4055
2021-06-16,16.1772
2021-06-17,17.0804
2021-06-18,20.7634
2021-06-21,19.4847
2021-06-22,17.5733
2021-06-23,18.549
2021-06-24,17.3518
2021-06-25,16.6823
2021-06-28,17.6455
2021-06-29,16.9495
2021-06-30,18.1849
2021-07-01,17.7267
2021-07-02,16.5747
2021-07-06,18.1255
2021-07-07,17.3168
2021-07-08,19.9652
2021-07-09,17.9506
2021-07-12,17.9521
2021-07-13,17.9989
2021-07-14,17.6841
2021-07-15,18.642
2021-07-16,19.4537
2021-07-19,25.4361
2021-07-20,24.4923
2021-07-21,21.5241
2021-07-22,19.9131
2021-07-23,17.5527
2021-07-26,18.5323
2021-07-27,21.3563
2021-07-28,19.4809
2021-07-29,19.2556
2021-07-30,20.9392
2021-08-02,19.8395
2021-08-03,20.2233
2021-08-04,19.2129
2021-08-05,18.2492
2021-08-06,17.8883
2021-08-09,17.5508
2021-08-10,17.2752
2021-08-11,17.038
2021-08-12,16.1073
2021-08-13,15.8002
2021-08-16,18.0025
2021-08-17,18.3901
2021-08-18,18.4705
2021-08-19,22.1296
2021-08-20,20.1509
2021-08-23,17.8943
2021-08-24,18.0943
2021-08-25,17.8302
2021-08-26,19.0944
2021-08-27,17.6003
2021-08-30,17.498
2021-08-31,18.7654
2021-09-01,17.4679
2021-09-02,16.9721
2021-09-03,18.1919
2021-09-07,18.6
2021-09-08,20.4927
2021-09-09,19.6412
2021-09-10,20.357
2021-09-13,20.7429
2021-09-14,20.4635
2021-09-15,21.6946
2021-09-16,21.6515
2021-09-17,23.1662
2021-09-20,26.4695
2021-09-21,25.5096
2021-09-22,22.8073
2021-09-23,20.6244
2021-09-24,21.8467
2021-09-27,20.8349
2021-09-28,24.8941
2021-09-29,23.9588
2021-09-30,23.2428
2021-10-01,24.0389
2021-10-04,25.1857
2021-10-05,22.2252
2021-10-06,24.3318
2021-10-07,21.0201
2021-10-08,20.2799
2021-10-11,20.1795
2021-10-12,20.7442
2021-10-13,19.8415
2021-10-14,16.9918
2021-10-15,16.3486
2021-10-18,17.1324
2021-10-19,16.2901
2021-10-20,15.9796
2021-10-21,16.7516
2021-10-22,16.4007
2021-10-25,16.2815
2021-10-26,16.1505
2021-10-27,16.9191
2021-10-28,17.6094
2021-10-29,17.6164
2021-11-01,17.4961
2021-11-02,16.8576
2021-11-03,16.4717
2021-11-04,15.9723
2021-11-05,16.4029
2021-11-08,17.1981
2021-11-09,18.062
2021-11-10,17.1761
2021-11-11,17.0902
2021-11-12,16.1449
2021-11-15,16.6495
2021-11-16,16.7973
2021-11-17,16.6822
2021-11-18,17.7692
2021-11-19,19.1166
2021-11-22,18.8846
2021-11-23,20.6416
2021-11-24,20.666
2021-11-26,32.3129
2021-11-29,28.8033
2021-11-30,30.0679
2021-12-01,26.0164
2021-12-02,30.469
2021-12-03,31.4794
2021-12-06,30.041
2021-12-07,24.873
2021-12-08,24.708
2021-12-09,23.516
2021-12-10,22.4272
2021-12-13,23.0184
2021-12-14,24.418
2021-12-15,24.7416
2021-12-16,20.6116
2021-12-17,21.9842
2021-12-20,26.835
2021-12-21,22.8332
2021-12-22,21.0421
2021-12-23,19.0369
2021-12-27,19.6616
2021-12-28,19.0728
2021-12-29,20.1834
2021-12-30,19.2677
2021-12-31,
2022-01-03,19.1696
2022-01-04,18.6397
2022-01-05,17.7553
2022-01-06,20.0961
2022-01-07,20.6232
2022-01-10,22.543
2022-01-11,19.7861
2022-01-12,18.3029
2022-01-13,18.4609
2022-01-14,21.3963
2022-01-18,21.9614
2022-01-19,22.3578
2022-01-20,20.4033
2022-01-21,24.2217
2022-01-24,32.6811
2022-01-25,31.453
2022-01-26,28.3362
2022-01-27,28.028
2022-01-28,29.4111
2022-01-31,27.0084
2022-02-01,24.0892
2022-02-02,22.6402
2022-02-03,24.3287
2022-02-04,26.3008
2022-02-07,24.2433
2022-02-08,23.1564
2022-02-09,21.4117
2022-02-10,21.8414
2022-02-11,24.6637
2022-02-14,30.0547
2022-02-15,27.055
2022-02-16,26.6138
2022-02-17,28.7931
2022-02-18,31.2669
2022-02-22,32.9766
2022-02-23,33.4572
2022-02-24,38.1264
2022-02-25,32.1184
2022-02-28,35.293
2022-03-01,41.5796
2022-03-02,38.7848
2022-03-03,40.4507
2022-03-04,49.6395
2022-03-07,48.2373
2022-03-08,45.5607
2022-03-09,41.497
2022-03-10,43.3509
2022-03-11,41.3743
2022-03-14,40.6415
2022-03-15,41.1972
2022-03-16,36.0127
2022-03-17,32.017
2022-03-18,29.9048
2022-03-21,28.3402
2022-03-22,27.484
2022-03-23,30.7746
2022-03-24,31.1577
2022-03-25,32.2262
2022-03-28,30.5027
2022-03-29,26.582
2022-03-30,28.1001
2022-03-31,28.9898
2022-04-01,28.5011
2022-04-04,26.725
2022-04-05,29.1551
2022-04-06,32.238
2022-04-07,32.5322
2022-04-08,30.7314
2022-04-11,30.2283
2022-04-12,30.0143
2022-04-13,28.843
2022-04-14,26.7531
2022-04-18,26.7531
2022-04-19,27.4395
2022-04-20,24.9786
2022-04-21,24.5398
2022-04-22,28.345
2022-04-25,31.4602
2022-04-26,32.7093
2022-04-27,32.7446
2022-04-28,31.2799
2022-04-29,30.7732
2022-05-02,34.0677
2022-05-03,31.3834
2022-05-04,31.2319
2022-05-05,32.7671
2022-05-06,32.8002
2022-05-09,35.9089
2022-05-10,35.0146
2022-05-11,31.1216
2022-05-12,32.3963
2022-05-13,29.1149
2022-05-16,28.2178
2022-05-17,26.2385
2022-05-18,27.6329
2022-05-19,29.4669
2022-05-20,28.6575
2022-05-23,27.5784
2022-05-24,28.6123
2022-05-25,27.4222
2022-05-26,25.6642
2022-05-27,23.8505
2022-05-31,25.249
2022-06-01,25.4388
2022-06-02,23.3885
2022-06-03,23.3949
2022-06-06,22.97
2022-06-07,23.5931
2022-06-08,23.1306
2022-06-09,23.9731
2022-06-10,27.6629
2022-06-13,31.8085
2022-06-14,31.5667
2022-06-15,30.0721
2022-06-16,32.5946
2022-06-17,30.893
2022-06-21,28.1129
2022-06-22,28.6815
2022-06-23,29.209
2022-06-24,27.7689
2022-06-27,27.0179
2022-06-28,26.6834
2022-06-29,28.1127
2022-06-30,29.7804
2022-07-01,28.7616
2022-07-05,31.604
2022-07-06,30.108
2022-07-07,28.317
2022-07-08,27.5514
2022-07-11,28.8668
2022-07-12,29.2615
2022-07-13,29.8522
2022-07-14,31.8165
2022-07-15,28.8183
2022-07-18,29.0637
2022-07-19,26.7194
2022-07-20,27.4017
2022-07-21,25.5535
2022-07-22,24.0588
2022-07-25,24.5311
2022-07-26,25.5671
2022-07-27,24.0433
2022-07-28,22.5542
2022-07-29,22.3049
2022-08-01,22.9625
2022-08-02,23.7725
2022-08-03,22.3417
2022-08-04,22.4519
2022-08-05,22.8536
2022-08-08,22.0847
2022-08-09,23.284
2022-08-10,21.7894
2022-08-11,21.6517
2022-08-12,21.2132
2022-08-15,21.5858
2022-08-16,21.3365
2022-08-17,22.7453
2022-08-18,22.667
2022-08-19,24.5809
2022-08-22,27.3682
2022-08-23,26.9246
2022-08-24,25.4513
2022-08-25,24.719
2022-08-26,26.6601
2022-08-29,28.4642
2022-08-30,28.3703
2022-08-31,27.9451
2022-09-01,29.1451
2022-09-02,25.5031
2022-09-06,27.3521
2022-09-07,27.1301
2022-09-08,25.9173
2022-09-09,24.8838
2022-09-12,24.6249
2022-09-13,26.041
2022-09-14,26.2438
2022-09-15,25.3479
2022-09-16,26.4308
2022-09-19,26.1867
2022-09-20,27.1557
2022-09-21,27.2697
2022-09-22,27.9968
2022-09-23,29.9959
2022-09-26,30.7535
2022-09-27,31.3224
2022-09-28,31.3435
2022-09-29,33.0733
2022-09-30,30.7092
2022-10-03,30.7147
2022-10-04,29.2679
2022-10-05,29.8599
2022-10-06,29.1714
2022-10-07,29.9234
2022-10-10,31.8717
2022-10-11,32.0131
2022-10-12,31.8224
2022-10-13,30.2048
2022-10-14,29.766
2022-10-17,29.2711
2022-10-18,28.9165
2022-10-19,28.302
2022-10-20,27.7451
2022-10-21,27.8325
2022-10-24,28.6794
2022-10-25,27.6175
2022-10-26,26.9479
2022-10-27,25.8725
2022-10-28,24.8904
2022-10-31,24.8305
2022-11-01,24.4661
2022-11-02,24.7005
2022-11-03,23.7706
2022-11-04,22.9051
2022-11-07,22.6633
2022-11-08,22.6103
2022-11-09,23.2437
2022-11-10,21.3193
2022-11-11,20.7775
2022-11-14,20.9416
2022-11-15,20.8552
2022-11-16,21.1699
2022-11-17,21.8159
2022-11-18,20.8843
2022-11-21,21.1749
2022-11-22,20.2196
2022-11-23,19.5057
2022-11-25,19.9294
2022-11-28,21.523
2022-11-29,21.7003
2022-11-30,21.2104
2022-12-01,20.3191
2022-12-02,19.3283
2022-12-05,19.8221
2022-12-06,20.81
2022-12-07,22.0266
2022-12-08,21.7925
2022-12-09,21.3964
2022-12-12,22.538
2022-12-13,20.3898
2022-12-14,20.34
2022-12-15,20.8424
2022-12-16,21.3153
2022-12-19,20.6049
2022-12-20,20.6949
2022-12-21,19.0621
2022-12-22,19.962
2022-12-23,20.0403
2022-12-27,20.6586
2022-12-28,20.5078
2022-12-29,19.9315
2022-12-30,20.8862
2023-01-03,20.2765
2023-01-04,19.4454
2023-01-05,19.5317
2023-01-06,18.4877
2023-01-09,18.9985
2023-01-10,19.2537
2023-01-11,19.34
2023-01-12,17.9438
2023-01-13,17.3437
2023-01-17,18.6197
2023-01-18,18.1208
2023-01-19,20.2982
2023-01-20,18.6836
2023-01-23,18.1635
2023-01-24,18.0648
2023-01-25,18.4243
2023-01-26,18.1732
2023-01-27,17.2871
2023-01-30,18.7467
2023-01-31,18.5683
2023-02-01,18.6992
2023-02-02,16.6712
2023-02-03,16.7598
2023-02-06,18.6439
2023-02-07,18.7636
2023-02-08,18.7222
2023-02-09,18.1667
2023-02-10,20.4681
2023-02-13,19.7867
2023-02-14,18.8976
2023-02-15,17.6154
2023-02-16,18.0518
2023-02-17,19.2298
2023-02-21,20.8943
2023-02-22,21.1761
2023-02-23,20.2369
2023-02-24,21.6716
2023-02-27,19.9638
2023-02-28,19.5007
2023-03-01,20.108
2023-03-02,19.6692
2023-03-03,18.1167
2023-03-06,17.8713
2023-03-07,18.4278
2023-03-08,18.0586
2023-03-09,18.0178
2023-03-10,21.1745
2023-03-13,25.8606
2023-03-14,22.7609
2023-03-15,32.0183
2023-03-16,26.6513
2023-03-17,30.0367
2023-03-20,28.432
2023-03-21,24.1126
2023-03-22,22.246
2023-03-23,21.5715
2023-03-24,24.8849
2023-03-27,23.0631
2023-03-28,22.0865
2023-03-29,20.4
2023-03-30,19.7826
2023-03-31,19.4246
2023-04-03,19.0905
2023-04-04,19.0203
2023-04-05,19.935
2023-04-06,19.123
2023-04-10,19.123
2023-04-11,18.8152
2023-04-12,18.6254
2023-04-13,17.6441
2023-04-14,16.4374
2023-04-17,17.4568
2023-04-18,16.8952
2023-04-19,16.9332
2023-04-20,17.727
2023-04-21,17.0847
2023-04-24,17.1568
2023-04-25,17.9256
2023-04-26,18.7788
2023-04-27,18.1786
2023-04-28,17.4304
2023-05-01,
2023-05-02,20.5692
2023-05-03,19.9433
2023-05-04,20.8326
2023-05-05,18.2847
2023-05-08,18.0706
2023-05-09,18.9217
2023-05-10,18.6652
2023-05-11,18.5578
2023-05-12,17.0094
2023-05-15,17.1689
2023-05-16,16.8808
2023-05-17,16.9505
2023-05-18,15.6599
2023-05-19,15.715
2023-05-22,16.3133
2023-05-23,17.6691
2023-05-24,20.93
2023-05-25,19.8595
2023-05-26,17.5971
2023-05-30,17.9576
2023-05-31,19.9817
2023-06-01,17.0
2023-06-02,16.0329
2023-06-05,
2023-06-06,15.3988
2023-06-07,15.3277
2023-06-08,15.0986
2023-06-09,14.9894
2023-06-12,15.1847
2023-06-13,14.7763
2023-06-14,14.2258
2023-06-15,13.7205
2023-06-16,13.0737
2023-06-20,14.6542
2023-06-21,14.3982
2023-06-22,14.8578
2023-06-23,15.3519
2023-06-26,15.8789
2023-06-27,15.2039
2023-06-28,14.213
2023-06-29,14.252
2023-06-30,13.6139
2023-07-03,13.6529
2023-07-05,15.2945
2023-07-06,19.2277
2023-07-07,17.5374
2023-07-10,17.5041
2023-07-11,16.5671
2023-07-12,15.1849
2023-07-13,15.0485
2023-07-14,14.7973
